player_id,age,country,skill_level,daily_playtime_hours,sessions_per_week,is_paying_user,monthly_spend_usd,win_rate,friends_count,guild_member,days_since_last_login,complaint_count,will_churn,created_date
player_006228,18,USA,Pro,6.23,7,0,0.0,0.904,10,1,1,1,0,2025-04-15 14:37:57.044353
player_006229,25,Brazil,Beginner,1.08,7,1,9.05,0.39,15,1,2,1,0,2024-10-12 14:37:57.044457
player_006230,25,India,Advanced,1.4,12,1,98.68,0.902,19,1,1,1,0,2025-05-24 14:37:57.044569
player_006231,22,India,Advanced,0.5,5,0,0.0,0.742,16,1,0,0,0,2025-01-02 14:37:57.044671
player_006232,22,USA,Intermediate,2.01,7,0,0.0,0.904,12,0,1,0,0,2025-05-09 14:37:57.044771
player_006233,22,India,Pro,4.56,8,1,17.65,0.97,13,1,1,0,0,2024-12-07 14:37:57.044869
player_006234,22,India,Intermediate,3.06,9,0,0.0,0.469,15,1,1,0,0,2024-11-13 14:37:57.044966
player_006235,25,USA,Advanced,1.59,8,0,0.0,0.904,16,1,1,0,1,2025-07-06 14:37:57.045062
player_006236,16,USA,Intermediate,0.5,7,0,0.0,0.446,12,0,2,0,0,2024-12-25 14:37:57.045159
player_006237,25,USA,Advanced,0.5,7,0,0.0,0.982,19,1,1,1,1,2024-12-06 14:37:57.045256
player_006238,28,Germany,Beginner,1.14,6,0,0.0,0.201,22,0,2,0,1,2025-05-20 14:37:57.045354
player_006239,28,Brazil,Intermediate,1.53,6,1,17.63,0.492,16,1,2,2,0,2025-03-07 14:37:57.045453
player_006240,32,Germany,Beginner,4.13,9,0,0.0,0.105,15,0,3,2,0,2025-01-25 14:37:57.045549
player_006241,18,India,Advanced,1.62,7,0,0.0,0.843,20,0,0,0,0,2025-02-10 14:37:57.045652
player_006242,25,USA,Intermediate,3.25,3,0,0.0,0.648,14,1,4,1,1,2025-06-26 14:37:57.045752
player_006243,25,USA,Advanced,0.5,6,0,0.0,0.744,12,1,3,0,1,2025-05-23 14:37:57.045849
player_006244,25,UK,Advanced,5.04,11,1,28.31,0.966,17,0,1,1,0,2025-04-06 14:37:57.045959
player_006245,18,Germany,Beginner,0.5,5,1,19.86,0.756,18,1,0,0,0,2025-05-19 14:37:57.046058
player_006246,18,Brazil,Intermediate,9.08,10,0,0.0,0.637,13,0,0,1,1,2024-09-14 14:37:57.046158
player_006247,18,USA,Advanced,0.5,9,0,0.0,0.362,13,1,0,0,1,2024-11-01 14:37:57.046259
player_006248,18,India,Beginner,7.66,10,0,0.0,0.212,10,0,0,0,0,2024-11-06 14:37:57.046356
player_006249,25,India,Intermediate,9.51,7,0,0.0,0.479,16,1,5,0,0,2024-12-13 14:37:57.046456
player_006250,18,USA,Intermediate,1.19,3,0,0.0,0.922,17,1,1,0,0,2024-11-09 14:37:57.046553
player_006251,35,India,Intermediate,0.62,12,1,8.19,0.657,11,1,6,2,1,2025-05-16 14:37:57.046652
player_006252,22,USA,Beginner,2.84,7,0,0.0,0.706,8,1,4,1,0,2025-06-07 14:37:57.046751
player_006253,35,UK,Intermediate,0.75,5,1,29.67,0.487,8,1,1,0,0,2025-01-02 14:37:57.046850
player_006254,28,USA,Pro,3.67,7,0,0.0,0.933,17,1,2,0,0,2025-04-01 14:37:57.046947
player_006255,32,USA,Intermediate,4.9,6,1,14.7,0.256,11,1,0,0,1,2025-01-01 14:37:57.047045
player_006256,32,Germany,Intermediate,6.56,9,0,0.0,0.877,12,1,5,0,0,2025-01-22 14:37:57.047142
player_006257,28,India,Intermediate,3.93,3,0,0.0,0.346,14,1,3,0,0,2025-02-15 14:37:57.047239
player_006258,22,India,Beginner,2.58,5,0,0.0,0.214,14,1,0,1,0,2025-05-31 14:37:57.047335
player_006259,35,USA,Beginner,0.5,10,1,12.11,0.309,13,0,3,1,1,2025-01-24 14:37:57.047434
player_006260,28,Germany,Advanced,6.63,9,0,0.0,0.954,15,1,2,0,0,2025-01-29 14:37:57.047531
player_006261,22,Germany,Advanced,3.7,7,0,0.0,0.595,13,0,3,2,0,2025-04-01 14:37:57.047628
player_006262,28,India,Beginner,2.01,8,0,0.0,0.209,7,0,0,0,0,2025-02-19 14:37:57.047733
player_006263,28,India,Beginner,0.63,9,0,0.0,0.045,19,0,1,0,0,2024-10-12 14:37:57.047830
player_006264,16,UK,Intermediate,2.74,15,1,2.42,0.68,20,0,2,1,0,2024-09-30 14:37:57.047932
player_006265,28,Germany,Intermediate,2.07,10,1,23.2,0.715,12,1,8,0,1,2024-11-09 14:37:57.048042
player_006266,28,India,Intermediate,2.5,12,0,0.0,0.496,15,0,0,1,1,2025-05-30 14:37:57.048139
player_006267,18,Brazil,Beginner,1.2,12,0,0.0,0.473,15,0,0,1,1,2025-01-13 14:37:57.048240
player_006268,22,USA,Beginner,0.5,9,0,0.0,0.202,18,0,1,0,0,2025-02-24 14:37:57.048345
player_006269,16,India,Beginner,1.29,6,0,0.0,0.328,14,0,5,0,0,2024-09-05 14:37:57.048442
player_006270,22,India,Advanced,1.06,10,0,0.0,0.584,12,0,4,0,1,2025-07-10 14:37:57.048539
player_006271,16,UK,Advanced,1.62,5,0,0.0,0.762,21,1,2,1,0,2025-07-15 14:37:57.048636
player_006272,22,UK,Intermediate,2.04,6,0,0.0,0.752,17,1,0,2,0,2024-09-06 14:37:57.048748
player_006273,32,Germany,Intermediate,5.9,5,0,0.0,0.669,10,1,4,0,0,2024-10-26 14:37:57.048852
player_006274,35,UK,Advanced,5.27,7,0,0.0,0.834,8,0,1,0,1,2024-11-07 14:37:57.048956
player_006275,22,India,Intermediate,0.5,8,0,0.0,0.8,15,0,8,0,0,2025-05-07 14:37:57.049056
player_006276,25,Brazil,Advanced,0.7,6,1,4.46,0.675,14,0,0,0,0,2025-06-10 14:37:57.049154
player_006277,22,Germany,Advanced,0.6,10,0,0.0,0.527,8,1,1,0,0,2024-12-04 14:37:57.049275
player_006278,28,USA,Beginner,2.6,9,0,0.0,0.466,13,1,1,1,0,2025-05-21 14:37:57.049386
player_006279,18,Germany,Beginner,2.31,2,0,0.0,0.874,21,0,3,1,1,2024-11-15 14:37:57.049483
player_006280,28,India,Advanced,1.18,7,1,35.09,0.883,12,0,8,1,0,2025-04-05 14:37:57.049582
player_006281,35,India,Pro,5.44,10,0,0.0,0.876,15,1,10,0,1,2024-11-14 14:37:57.049679
player_006282,18,USA,Intermediate,1.66,8,1,4.48,0.619,13,1,1,0,0,2024-12-18 14:37:57.049781
player_006283,32,USA,Beginner,0.99,6,0,0.0,0.717,17,1,6,0,1,2024-12-25 14:37:57.049878
player_006284,25,UK,Advanced,11.33,8,0,0.0,0.855,14,0,7,0,1,2024-10-15 14:37:57.049987
player_006285,25,India,Beginner,1.96,11,0,0.0,0.267,15,1,2,0,0,2025-05-15 14:37:57.050084
player_006286,22,Germany,Advanced,4.7,9,0,0.0,0.868,11,0,3,0,0,2025-05-12 14:37:57.050182
player_006287,35,Brazil,Advanced,4.05,5,0,0.0,0.72,17,1,5,2,0,2025-02-25 14:37:57.050280
player_006288,28,India,Beginner,7.17,9,0,0.0,0.606,16,0,3,3,1,2024-12-18 14:37:57.050377
player_006289,22,India,Advanced,3.6,8,0,0.0,0.794,11,1,3,0,1,2024-10-06 14:37:57.050478
player_006290,25,India,Advanced,0.99,4,1,5.51,0.971,13,1,3,0,0,2024-09-18 14:37:57.050576
player_006291,16,India,Advanced,1.31,8,0,0.0,0.441,17,1,1,0,0,2024-10-29 14:37:57.050674
player_006292,22,Brazil,Beginner,0.5,13,0,0.0,0.395,16,0,0,1,1,2024-10-06 14:37:57.050777
player_006293,25,Germany,Intermediate,1.83,8,0,0.0,0.75,14,1,1,2,1,2025-06-01 14:37:57.050874
player_006294,22,UK,Beginner,2.48,1,0,0.0,0.37,10,1,2,0,0,2025-03-29 14:37:57.050972
player_006295,22,Brazil,Advanced,0.97,10,0,0.0,0.876,23,0,3,1,1,2025-06-15 14:37:57.051071
player_006296,25,India,Advanced,1.28,11,1,16.81,0.572,13,0,0,1,0,2024-12-01 14:37:57.051169
player_006297,28,Brazil,Beginner,2.12,9,1,20.43,0.481,16,1,3,1,0,2024-12-27 14:37:57.051268
player_006298,32,India,Advanced,9.04,4,1,24.98,0.769,13,1,5,0,0,2025-01-14 14:37:57.051373
player_006299,32,Germany,Pro,1.27,16,0,0.0,0.862,12,1,2,2,1,2025-06-24 14:37:57.051471
player_006300,25,Brazil,Advanced,2.27,9,0,0.0,0.364,14,0,0,0,0,2025-04-26 14:37:57.051569
player_006301,35,India,Advanced,12.03,7,0,0.0,0.771,14,1,6,0,1,2025-07-14 14:37:57.051666
player_006302,35,UK,Advanced,0.5,7,0,0.0,0.686,21,0,11,1,1,2025-03-27 14:37:57.051767
player_006303,16,Brazil,Beginner,0.5,7,0,0.0,0.025,8,0,3,0,1,2025-06-05 14:37:57.051864
player_006304,35,India,Intermediate,7.49,10,0,0.0,0.66,17,1,1,1,1,2024-09-11 14:37:57.051971
player_006305,18,UK,Intermediate,1.09,13,0,0.0,0.884,17,1,2,0,0,2024-12-02 14:37:57.052068
player_006306,35,Brazil,Advanced,4.81,6,0,0.0,0.944,25,1,14,0,1,2025-05-29 14:37:57.052165
player_006307,32,India,Intermediate,1.76,11,0,0.0,0.553,18,1,2,2,0,2025-03-06 14:37:57.052262
player_006308,28,India,Beginner,0.5,8,1,56.47,0.471,20,1,2,0,0,2025-03-23 14:37:57.052360
player_006309,28,USA,Advanced,2.19,14,0,0.0,0.428,18,1,0,1,0,2024-10-30 14:37:57.052459
player_006310,22,UK,Pro,6.45,4,1,9.22,0.718,15,0,2,0,0,2025-04-19 14:37:57.052562
player_006311,32,USA,Intermediate,1.86,5,0,0.0,0.603,11,0,4,1,1,2025-06-23 14:37:57.052659
player_006312,22,India,Beginner,4.46,10,0,0.0,0.483,16,1,5,0,0,2024-10-30 14:37:57.052760
player_006313,22,India,Beginner,1.64,13,0,0.0,0.193,11,1,3,0,1,2025-04-29 14:37:57.052856
player_006314,28,USA,Advanced,0.73,7,0,0.0,0.792,12,0,2,0,0,2024-10-16 14:37:57.052953
player_006315,25,Brazil,Intermediate,10.62,11,0,0.0,0.612,8,0,4,0,0,2025-06-25 14:37:57.053049
player_006316,28,Brazil,Advanced,0.5,7,0,0.0,0.637,18,0,0,0,0,2025-03-30 14:37:57.053146
player_006317,35,USA,Advanced,0.6,7,1,1.06,0.981,17,1,7,0,0,2025-06-15 14:37:57.053245
player_006318,25,Brazil,Intermediate,2.45,9,0,0.0,0.594,11,0,0,0,0,2025-04-09 14:37:57.053342
player_006319,18,UK,Advanced,0.5,6,0,0.0,0.917,10,0,7,0,0,2025-02-25 14:37:57.053438
player_006320,16,India,Intermediate,1.82,10,0,0.0,0.62,19,1,0,1,0,2025-05-07 14:37:57.053534
player_006321,35,USA,Beginner,3.08,13,1,58.78,0.449,11,1,7,1,0,2025-03-20 14:37:57.053632
player_006322,25,USA,Beginner,1.2,8,1,3.31,0.291,12,0,2,0,0,2025-03-05 14:37:57.053735
player_006323,22,India,Intermediate,3.79,11,1,13.19,0.798,12,1,5,1,0,2024-10-22 14:37:57.053876
player_006324,25,Germany,Advanced,0.95,7,0,0.0,0.579,12,0,1,2,1,2025-07-04 14:37:57.053995
player_006325,28,USA,Advanced,4.29,16,0,0.0,0.878,13,1,8,0,0,2025-04-09 14:37:57.054094
player_006326,18,India,Intermediate,0.5,10,0,0.0,0.174,16,1,0,0,0,2025-01-08 14:37:57.054192
player_006327,25,India,Advanced,2.27,6,0,0.0,0.878,12,0,5,0,1,2024-12-09 14:37:57.054293
player_006328,25,Brazil,Advanced,4.77,5,0,0.0,0.861,11,1,2,1,0,2024-12-24 14:37:57.054390
player_006329,18,USA,Advanced,0.5,8,0,0.0,0.446,14,1,0,2,1,2025-04-30 14:37:57.054487
player_006330,16,India,Advanced,1.14,5,1,18.86,0.885,9,0,1,2,0,2025-03-14 14:37:57.054586
player_006331,32,Brazil,Pro,0.5,7,1,47.32,0.986,18,1,1,0,0,2025-03-08 14:37:57.054685
player_006332,18,UK,Beginner,0.5,6,0,0.0,0.619,15,1,1,1,1,2025-04-20 14:37:57.054785
player_006333,18,India,Beginner,1.65,10,1,2.67,0.55,14,0,1,0,0,2024-11-06 14:37:57.054889
player_006334,22,India,Intermediate,4.63,9,1,15.02,0.19,8,1,0,1,0,2025-05-19 14:37:57.054993
player_006335,18,Germany,Intermediate,0.5,5,0,0.0,0.748,22,1,0,0,0,2025-05-30 14:37:57.055090
player_006336,25,UK,Beginner,3.48,4,0,0.0,0.285,16,0,0,0,0,2024-09-14 14:37:57.055188
player_006337,28,USA,Intermediate,0.85,8,0,0.0,0.496,19,1,0,1,1,2024-12-02 14:37:57.055285
player_006338,22,USA,Intermediate,3.26,4,1,33.28,0.384,15,1,0,2,0,2024-09-14 14:37:57.055384
player_006339,22,India,Advanced,1.82,11,0,0.0,0.897,12,0,6,0,1,2025-04-13 14:37:57.055482
player_006340,32,India,Intermediate,1.65,5,1,19.18,0.376,11,1,3,0,0,2025-02-06 14:37:57.055582
player_006341,25,Germany,Beginner,0.75,14,0,0.0,0.186,16,1,1,0,1,2024-10-19 14:37:57.055679
player_006342,18,India,Intermediate,0.5,13,0,0.0,0.688,14,1,3,1,0,2025-05-02 14:37:57.055781
player_006343,25,USA,Intermediate,7.64,5,0,0.0,0.336,17,1,1,0,0,2025-06-20 14:37:57.055879
player_006344,28,India,Advanced,4.38,6,0,0.0,0.948,15,0,3,1,0,2025-07-14 14:37:57.055990
player_006345,32,India,Intermediate,2.08,11,0,0.0,0.863,24,1,3,0,0,2025-06-29 14:37:57.056089
player_006346,32,India,Intermediate,5.4,7,0,0.0,0.727,14,0,2,1,1,2024-12-27 14:37:57.056192
player_006347,32,UK,Pro,5.93,7,0,0.0,0.423,22,1,4,0,0,2024-12-19 14:37:57.056290
player_006348,28,India,Beginner,2.0,11,0,0.0,0.353,15,0,0,1,0,2024-12-23 14:37:57.056387
player_006349,25,Brazil,Intermediate,1.07,14,0,0.0,0.388,12,0,1,0,0,2025-06-13 14:37:57.056489
player_006350,28,Brazil,Intermediate,2.43,9,0,0.0,0.798,17,1,1,0,0,2025-06-21 14:37:57.056586
player_006351,16,Brazil,Advanced,2.63,7,0,0.0,0.559,15,0,0,0,0,2024-12-10 14:37:57.056686
player_006352,22,Germany,Advanced,0.61,2,0,0.0,0.223,15,0,3,0,1,2025-06-02 14:37:57.056788
player_006353,18,India,Intermediate,0.5,9,0,0.0,0.555,21,1,2,0,1,2024-10-29 14:37:57.056885
player_006354,18,USA,Beginner,7.3,8,1,13.88,0.146,23,0,2,1,0,2024-09-14 14:37:57.056989
player_006355,18,India,Advanced,0.5,7,0,0.0,0.739,7,1,3,0,0,2024-12-18 14:37:57.057087
player_006356,16,India,Advanced,1.64,5,0,0.0,0.797,24,1,1,2,0,2025-04-06 14:37:57.057188
player_006357,28,India,Beginner,0.5,6,0,0.0,0.239,20,1,0,1,1,2025-03-04 14:37:57.057284
player_006358,32,India,Intermediate,5.02,7,1,12.47,0.448,19,0,4,1,1,2025-01-02 14:37:57.057385
player_006359,28,Brazil,Intermediate,7.62,4,0,0.0,0.876,12,1,8,0,1,2024-11-06 14:37:57.057482
player_006360,18,UK,Intermediate,1.93,5,0,0.0,0.699,18,0,0,0,0,2024-11-17 14:37:57.057582
player_006361,25,Brazil,Beginner,3.84,3,0,0.0,0.486,8,0,4,0,0,2024-09-15 14:37:57.057681
player_006362,25,UK,Pro,4.86,8,0,0.0,0.957,25,1,1,0,1,2025-05-08 14:37:57.057781
player_006363,28,UK,Pro,6.88,12,0,0.0,0.826,11,1,0,1,0,2024-12-02 14:37:57.057878
player_006364,32,UK,Intermediate,5.35,13,0,0.0,0.666,9,1,1,2,1,2024-12-16 14:37:57.057986
player_006365,35,USA,Intermediate,2.36,9,1,2.12,0.801,15,1,1,0,0,2024-09-25 14:37:57.058088
player_006366,28,USA,Intermediate,1.88,10,0,0.0,0.244,12,0,0,1,0,2025-03-03 14:37:57.058185
player_006367,28,India,Advanced,0.5,3,1,82.16,0.956,16,0,0,1,1,2025-03-09 14:37:57.058284
player_006368,16,India,Intermediate,0.5,12,0,0.0,0.193,29,1,0,0,0,2024-09-18 14:37:57.058381
player_006369,28,India,Intermediate,2.68,2,0,0.0,0.873,14,1,0,0,0,2024-09-09 14:37:57.058478
player_006370,16,USA,Beginner,5.1,14,1,61.96,0.529,13,0,8,1,1,2024-08-24 14:37:57.058577
player_006371,18,India,Beginner,0.5,9,0,0.0,0.32,16,1,0,1,0,2025-05-23 14:37:57.058677
player_006372,32,UK,Intermediate,4.48,9,0,0.0,0.751,23,0,0,0,0,2025-03-25 14:37:57.058778
player_006373,22,Germany,Intermediate,1.23,11,0,0.0,0.442,10,1,3,0,0,2025-06-07 14:37:57.058875
player_006374,22,USA,Advanced,2.57,11,0,0.0,0.618,13,1,4,1,0,2024-09-12 14:37:57.058975
player_006375,28,Germany,Pro,2.15,9,1,0.37,0.724,16,1,0,2,0,2024-09-12 14:37:57.059087
player_006376,18,India,Advanced,0.5,15,1,74.52,0.661,9,0,0,1,1,2025-05-11 14:37:57.059201
player_006377,22,India,Intermediate,0.5,9,1,18.53,0.698,17,1,3,0,0,2024-09-15 14:37:57.059300
player_006378,28,Brazil,Intermediate,1.81,7,0,0.0,0.936,21,1,1,1,0,2024-09-24 14:37:57.059398
player_006379,28,India,Intermediate,9.52,8,0,0.0,0.246,18,1,3,2,1,2025-01-29 14:37:57.059495
player_006380,16,India,Intermediate,1.54,10,0,0.0,0.593,18,1,3,2,0,2024-09-05 14:37:57.059591
player_006381,18,India,Intermediate,2.97,6,0,0.0,0.545,12,1,0,0,0,2024-09-01 14:37:57.059688
player_006382,32,India,Beginner,1.84,13,1,71.01,0.528,17,1,3,1,0,2025-06-29 14:37:57.059790
player_006383,18,India,Advanced,0.93,6,1,52.23,0.974,15,1,3,4,1,2025-06-01 14:37:57.059894
player_006384,35,Brazil,Advanced,2.09,6,0,0.0,0.632,13,0,2,1,1,2024-08-29 14:37:57.060002
player_006385,22,India,Beginner,3.16,6,0,0.0,0.309,24,1,1,0,1,2025-05-08 14:37:57.060099
player_006386,25,India,Beginner,5.05,12,1,27.45,0.396,14,0,0,0,0,2024-11-24 14:37:57.060204
player_006387,25,USA,Beginner,0.92,10,1,6.09,0.617,16,0,3,0,0,2025-05-26 14:37:57.060311
player_006388,32,Brazil,Beginner,0.69,5,1,53.08,0.625,7,1,1,0,0,2025-04-26 14:37:57.060409
player_006389,28,Germany,Advanced,0.9,10,1,6.53,0.57,13,1,2,0,0,2025-04-26 14:37:57.060507
player_006390,35,India,Beginner,1.36,13,0,0.0,0.176,20,0,1,0,0,2025-02-06 14:37:57.060612
player_006391,18,India,Advanced,3.35,7,0,0.0,0.832,12,0,6,0,0,2024-12-17 14:37:57.060710
player_006392,22,India,Beginner,2.5,6,0,0.0,0.568,18,0,1,0,0,2025-04-16 14:37:57.060810
player_006393,28,USA,Advanced,1.5,10,0,0.0,0.551,23,0,0,0,0,2024-12-22 14:37:57.060909
player_006394,28,USA,Advanced,0.5,10,0,0.0,0.953,13,1,0,0,0,2025-03-02 14:37:57.061006
player_006395,28,India,Beginner,3.72,2,0,0.0,0.529,15,1,0,0,0,2024-09-12 14:37:57.061106
player_006396,32,UK,Intermediate,2.54,6,1,34.41,0.76,11,0,6,2,0,2025-04-07 14:37:57.061206
player_006397,25,Brazil,Intermediate,0.5,13,0,0.0,0.748,22,1,0,0,1,2024-12-02 14:37:57.061304
player_006398,22,UK,Intermediate,1.91,5,0,0.0,0.688,13,0,0,2,0,2025-06-04 14:37:57.061402
player_006399,25,Germany,Intermediate,6.74,9,0,0.0,0.373,17,1,1,0,0,2025-02-06 14:37:57.061498
player_006400,32,India,Beginner,6.04,10,0,0.0,0.307,12,1,0,1,0,2024-12-16 14:37:57.061599
player_006401,28,Brazil,Beginner,7.94,8,0,0.0,0.236,19,0,5,0,0,2024-12-05 14:37:57.061696
player_006402,35,Germany,Pro,1.93,4,0,0.0,0.509,19,0,1,1,0,2025-05-20 14:37:57.061796
player_006403,22,India,Intermediate,2.69,4,0,0.0,0.701,21,1,0,1,0,2025-04-19 14:37:57.061894
player_006404,18,India,Intermediate,3.96,3,0,0.0,0.446,17,0,1,0,0,2024-10-25 14:37:57.062001
player_006405,22,USA,Intermediate,9.67,3,1,6.28,0.434,9,0,0,1,0,2024-10-29 14:37:57.062101
player_006406,18,India,Intermediate,0.5,5,1,71.64,0.161,16,0,5,0,1,2024-09-08 14:37:57.062203
player_006407,32,Germany,Beginner,0.5,6,0,0.0,0.206,11,0,3,1,0,2025-04-06 14:37:57.062301
player_006408,18,UK,Beginner,0.92,8,0,0.0,0.438,8,1,1,0,0,2025-01-11 14:37:57.062398
player_006409,32,India,Intermediate,6.15,6,1,28.82,0.763,15,0,6,0,0,2025-04-17 14:37:57.062497
player_006410,18,USA,Intermediate,0.71,12,0,0.0,0.944,14,1,0,2,1,2025-05-14 14:37:57.062594
player_006411,22,India,Beginner,0.5,7,1,8.34,0.702,22,0,0,1,0,2025-07-02 14:37:57.062692
player_006412,16,India,Advanced,3.96,7,0,0.0,0.894,21,1,2,2,0,2025-04-30 14:37:57.062793
player_006413,22,Germany,Intermediate,9.4,10,1,12.57,0.589,9,1,2,1,0,2024-11-02 14:37:57.062892
player_006414,18,India,Intermediate,0.68,8,0,0.0,0.702,17,0,3,1,1,2024-10-05 14:37:57.062989
player_006415,32,India,Intermediate,2.92,11,0,0.0,0.669,19,1,1,0,0,2025-05-06 14:37:57.063086
player_006416,28,USA,Advanced,0.87,13,0,0.0,0.528,10,1,6,1,0,2024-12-01 14:37:57.063183
player_006417,18,India,Intermediate,3.09,5,0,0.0,0.244,13,1,6,3,0,2025-01-30 14:37:57.063281
player_006418,22,India,Intermediate,0.77,10,0,0.0,0.656,18,0,3,1,1,2024-11-22 14:37:57.063379
player_006419,32,Brazil,Beginner,1.31,6,0,0.0,0.724,10,0,2,0,0,2024-09-27 14:37:57.063481
player_006420,22,India,Intermediate,2.98,6,1,21.21,0.659,18,1,0,0,0,2025-03-18 14:37:57.063580
player_006421,25,Germany,Advanced,1.37,7,0,0.0,0.597,15,1,2,0,0,2025-05-03 14:37:57.063678
player_006422,32,India,Intermediate,1.02,7,1,34.46,0.204,14,1,0,0,0,2024-11-28 14:37:57.063781
player_006423,18,India,Advanced,4.47,14,1,30.38,0.502,12,0,0,1,0,2025-03-05 14:37:57.063880
player_006424,18,USA,Intermediate,9.21,12,0,0.0,0.876,9,0,10,1,1,2025-02-21 14:37:57.063977
player_006425,16,India,Intermediate,2.06,6,1,4.15,0.275,15,1,0,2,0,2024-12-24 14:37:57.064086
player_006426,22,USA,Beginner,6.14,7,0,0.0,0.167,12,0,3,1,1,2025-03-06 14:37:57.064186
player_006427,16,India,Intermediate,4.87,6,0,0.0,0.59,5,1,0,1,0,2024-12-12 14:37:57.064282
player_006428,32,India,Intermediate,7.32,4,1,5.87,0.632,17,1,2,1,0,2025-03-06 14:37:57.064381
player_006429,18,Brazil,Advanced,0.96,10,1,26.7,0.435,15,1,0,0,0,2025-07-17 14:37:57.064478
player_006430,28,India,Intermediate,1.33,8,0,0.0,0.759,17,0,2,0,1,2025-03-04 14:37:57.064575
player_006431,25,USA,Intermediate,4.56,4,0,0.0,0.279,25,0,0,2,0,2024-12-25 14:37:57.064671
player_006432,25,India,Intermediate,0.72,7,0,0.0,0.318,17,0,2,0,1,2025-06-29 14:37:57.064771
player_006433,28,India,Advanced,0.98,8,0,0.0,0.926,12,1,2,1,1,2025-05-02 14:37:57.064877
player_006434,32,UK,Intermediate,4.82,7,0,0.0,0.658,13,0,0,1,0,2025-02-24 14:37:57.064974
player_006435,28,USA,Beginner,1.4,14,0,0.0,0.54,20,0,0,0,0,2025-04-20 14:37:57.065073
player_006436,25,India,Pro,0.5,14,0,0.0,0.589,17,1,6,3,0,2025-05-09 14:37:57.065170
player_006437,18,USA,Intermediate,1.65,5,0,0.0,0.914,10,1,2,0,0,2025-04-04 14:37:57.065267
player_006438,32,Brazil,Advanced,9.02,5,0,0.0,0.795,13,1,1,0,0,2025-01-09 14:37:57.065367
player_006439,22,USA,Intermediate,1.76,5,1,11.45,0.31,14,0,2,0,0,2024-11-02 14:37:57.065466
player_006440,18,UK,Advanced,10.91,6,1,64.69,0.587,10,1,0,1,0,2025-04-23 14:37:57.065570
player_006441,35,Germany,Beginner,3.45,10,0,0.0,0.315,14,0,6,1,0,2025-05-24 14:37:57.065670
player_006442,35,USA,Beginner,2.24,11,0,0.0,0.423,13,0,0,0,1,2025-06-19 14:37:57.065771
player_006443,18,Brazil,Pro,0.5,5,0,0.0,0.45,15,1,1,0,0,2025-07-17 14:37:57.065871
player_006444,18,USA,Intermediate,0.5,7,1,23.08,0.246,16,1,0,0,1,2024-12-29 14:37:57.065974
player_006445,18,USA,Advanced,1.61,2,1,56.55,0.678,11,0,0,0,0,2025-06-19 14:37:57.066089
player_006446,28,Germany,Beginner,8.94,12,1,4.14,0.35,14,1,1,1,0,2024-11-27 14:37:57.066188
player_006447,32,Germany,Intermediate,0.5,8,0,0.0,0.62,8,0,2,0,1,2025-01-10 14:37:57.066286
player_006448,32,USA,Advanced,2.61,6,1,86.71,0.128,17,0,4,0,0,2025-03-23 14:37:57.066384
player_006449,25,India,Beginner,3.44,9,0,0.0,0.218,18,0,2,0,0,2024-09-18 14:37:57.066482
player_006450,32,Germany,Intermediate,0.5,8,0,0.0,0.807,16,1,4,0,0,2025-05-09 14:37:57.066583
player_006451,28,Brazil,Intermediate,0.64,8,1,2.34,0.901,9,1,2,0,0,2025-06-11 14:37:57.066685
player_006452,35,Germany,Advanced,0.5,11,0,0.0,0.955,16,0,3,0,1,2025-02-02 14:37:57.066785
player_006453,25,India,Beginner,1.71,6,1,7.18,0.412,15,0,1,1,0,2024-09-27 14:37:57.066884
player_006454,22,Germany,Intermediate,4.03,11,0,0.0,0.23,17,1,7,1,0,2025-04-20 14:37:57.066984
player_006455,18,UK,Intermediate,1.44,8,1,13.14,0.887,13,1,1,0,0,2025-06-04 14:37:57.067083
player_006456,22,USA,Advanced,0.5,5,0,0.0,0.815,17,1,3,1,1,2024-11-28 14:37:57.067180
player_006457,28,India,Advanced,1.21,11,1,23.38,0.907,19,1,3,0,0,2025-07-12 14:37:57.067279
player_006458,25,India,Intermediate,2.17,13,0,0.0,0.982,24,1,7,1,0,2025-07-02 14:37:57.067377
player_006459,22,India,Advanced,1.73,10,1,21.53,0.962,16,0,0,0,0,2025-02-24 14:37:57.067476
player_006460,22,USA,Beginner,1.3,9,0,0.0,0.386,10,0,5,4,0,2025-03-04 14:37:57.067573
player_006461,22,India,Intermediate,3.99,8,0,0.0,0.501,19,1,10,0,1,2024-11-10 14:37:57.067670
player_006462,35,Germany,Intermediate,3.7,7,0,0.0,0.76,12,0,1,0,1,2025-03-24 14:37:57.067772
player_006463,35,Brazil,Beginner,7.8,5,1,4.21,0.643,14,1,8,1,0,2025-04-13 14:37:57.067870
player_006464,25,UK,Intermediate,0.5,7,0,0.0,0.378,13,0,2,0,1,2025-05-09 14:37:57.067969
player_006465,18,Brazil,Beginner,1.19,7,0,0.0,0.477,17,0,5,0,1,2024-12-28 14:37:57.068078
player_006466,28,Germany,Intermediate,2.12,5,1,40.08,0.807,11,1,5,0,0,2025-05-14 14:37:57.068181
player_006467,16,India,Intermediate,0.6,11,1,33.44,0.988,12,1,4,1,0,2025-02-22 14:37:57.068279
player_006468,35,USA,Advanced,2.36,6,1,24.99,0.974,13,0,1,0,0,2024-09-20 14:37:57.068378
player_006469,18,India,Advanced,0.5,6,0,0.0,0.647,12,1,5,0,1,2025-01-24 14:37:57.068478
